,State,Gender,Specialty,OpioidP,NumGender,NumState,NumSpeciality,StateNumber,StateName,Population,Deaths
6872,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6873,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6874,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6875,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6876,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6877,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6878,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6879,IA,M,Surgeon,0,2,13,1,15,Iowa,3090416,264
6880,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6881,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6882,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6883,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6884,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6885,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6886,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6887,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
6888,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6889,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6890,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6891,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6892,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6893,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6894,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6895,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6896,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6897,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6898,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
6899,IA,F,other,1,1,13,2,15,Iowa,3090416,264
6900,IA,F,other,1,1,13,2,15,Iowa,3090416,264
6901,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6902,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6903,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6904,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6905,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6906,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
6907,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6908,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6909,IA,F,other,1,1,13,2,15,Iowa,3090416,264
6910,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6911,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6912,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6913,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6914,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6915,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6916,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6917,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6918,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6919,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6920,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6921,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6922,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6923,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6924,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6925,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6926,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6927,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6928,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6929,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6930,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
6931,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6932,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6933,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6934,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6935,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6936,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6937,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6938,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6939,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6940,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6941,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6942,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6943,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6944,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6945,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6946,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6947,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6948,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6949,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6950,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6951,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6952,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6953,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
6954,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6955,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6956,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6957,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6958,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6959,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6960,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
6961,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6962,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6963,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6964,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6965,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6966,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6967,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6968,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6969,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6970,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6971,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6972,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6973,IA,F,other,1,1,13,2,15,Iowa,3090416,264
6974,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6975,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6976,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6977,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6978,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6979,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6980,IA,F,other,0,1,13,2,15,Iowa,3090416,264
6981,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6982,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6983,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6984,IA,F,other,1,1,13,2,15,Iowa,3090416,264
6985,IA,M,other,0,2,13,2,15,Iowa,3090416,264
6986,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6987,IA,M,General,0,2,13,4,15,Iowa,3090416,264
6988,IA,M,other,1,2,13,2,15,Iowa,3090416,264
6989,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6990,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
6991,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6992,IA,M,General,1,2,13,4,15,Iowa,3090416,264
6993,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6994,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6995,IA,F,General,0,1,13,4,15,Iowa,3090416,264
6996,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
6997,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6998,IA,F,General,1,1,13,4,15,Iowa,3090416,264
6999,IA,M,General,0,2,13,4,15,Iowa,3090416,264
7000,IA,F,other,1,1,13,2,15,Iowa,3090416,264
7001,IA,F,other,0,1,13,2,15,Iowa,3090416,264
7002,IA,F,General,1,1,13,4,15,Iowa,3090416,264
7003,IA,M,General,1,2,13,4,15,Iowa,3090416,264
7004,IA,F,General,0,1,13,4,15,Iowa,3090416,264
7005,IA,M,other,0,2,13,2,15,Iowa,3090416,264
7006,IA,M,General,0,2,13,4,15,Iowa,3090416,264
7007,IA,M,other,1,2,13,2,15,Iowa,3090416,264
7008,IA,M,General,1,2,13,4,15,Iowa,3090416,264
7009,IA,F,General,1,1,13,4,15,Iowa,3090416,264
7010,IA,M,other,1,2,13,2,15,Iowa,3090416,264
7011,IA,M,other,0,2,13,2,15,Iowa,3090416,264
7012,IA,M,other,0,2,13,2,15,Iowa,3090416,264
7013,IA,M,other,1,2,13,2,15,Iowa,3090416,264
7014,IA,M,other,1,2,13,2,15,Iowa,3090416,264
7015,IA,F,General,0,1,13,4,15,Iowa,3090416,264
7016,IA,F,General,1,1,13,4,15,Iowa,3090416,264
7017,IA,M,General,1,2,13,4,15,Iowa,3090416,264
7018,IA,M,General,0,2,13,4,15,Iowa,3090416,264
7019,IA,M,General,0,2,13,4,15,Iowa,3090416,264
7020,IA,M,other,1,2,13,2,15,Iowa,3090416,264
7021,IA,M,other,0,2,13,2,15,Iowa,3090416,264
7022,IA,M,General,0,2,13,4,15,Iowa,3090416,264
7023,IA,F,General,0,1,13,4,15,Iowa,3090416,264
7024,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
7025,IA,F,General,0,1,13,4,15,Iowa,3090416,264
7026,IA,M,General,0,2,13,4,15,Iowa,3090416,264
7027,IA,M,General,1,2,13,4,15,Iowa,3090416,264
7028,IA,M,Surgeon,1,2,13,1,15,Iowa,3090416,264
7029,IA,M,other,0,2,13,2,15,Iowa,3090416,264
7030,IA,F,other,0,1,13,2,15,Iowa,3090416,264
7031,IA,M,other,1,2,13,2,15,Iowa,3090416,264
7032,IA,M,other,0,2,13,2,15,Iowa,3090416,264
7033,IA,F,General,1,1,13,4,15,Iowa,3090416,264
7034,IA,M,General,1,2,13,4,15,Iowa,3090416,264
7035,IA,M,General,1,2,13,4,15,Iowa,3090416,264
7036,IA,F,other,0,1,13,2,15,Iowa,3090416,264
7037,IA,F,General,0,1,13,4,15,Iowa,3090416,264
7038,IA,M,other,1,2,13,2,15,Iowa,3090416,264
7039,IA,F,General,0,1,13,4,15,Iowa,3090416,264
7040,IA,M,other,0,2,13,2,15,Iowa,3090416,264
7041,IA,M,other,1,2,13,2,15,Iowa,3090416,264
7042,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7043,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7044,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7045,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7046,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7047,ID,F,other,0,1,14,2,12,Idaho,1612136,212
7048,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7049,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7050,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7051,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7052,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7053,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7054,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7055,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7056,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7057,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7058,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7059,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7060,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7061,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7062,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7063,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7064,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7065,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7066,ID,M,General,0,2,14,4,12,Idaho,1612136,212
7067,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7068,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7069,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7070,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7071,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7072,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7073,ID,F,other,0,1,14,2,12,Idaho,1612136,212
7074,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7075,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7076,ID,M,General,0,2,14,4,12,Idaho,1612136,212
7077,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7078,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7079,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7080,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7081,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7082,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7083,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7084,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7085,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7086,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7087,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7088,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7089,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7090,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7091,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7092,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7093,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7094,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7095,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7096,ID,F,other,1,1,14,2,12,Idaho,1612136,212
7097,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7098,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7099,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7100,ID,M,General,0,2,14,4,12,Idaho,1612136,212
7101,ID,M,General,0,2,14,4,12,Idaho,1612136,212
7102,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7103,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7104,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7105,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7106,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7107,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7108,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7109,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7110,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7111,ID,M,General,0,2,14,4,12,Idaho,1612136,212
7112,ID,M,General,0,2,14,4,12,Idaho,1612136,212
7113,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7114,ID,F,other,0,1,14,2,12,Idaho,1612136,212
7115,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7116,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7117,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7118,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7119,ID,M,General,0,2,14,4,12,Idaho,1612136,212
7120,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7121,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7122,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7123,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7124,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7125,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7126,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7127,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7128,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7129,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7130,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7131,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7132,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7133,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7134,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7135,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7136,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7137,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7138,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7139,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7140,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7141,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7142,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7143,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7144,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7145,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7146,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7147,ID,M,General,0,2,14,4,12,Idaho,1612136,212
7148,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7149,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7150,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7151,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7152,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7153,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7154,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7155,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7156,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7157,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7158,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7159,ID,M,Surgeon,1,2,14,1,12,Idaho,1612136,212
7160,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7161,ID,M,General,0,2,14,4,12,Idaho,1612136,212
7162,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7163,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7164,ID,M,General,1,2,14,4,12,Idaho,1612136,212
7165,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7166,ID,F,other,0,1,14,2,12,Idaho,1612136,212
7167,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7168,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7169,ID,M,other,0,2,14,2,12,Idaho,1612136,212
7170,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7171,ID,F,other,0,1,14,2,12,Idaho,1612136,212
7172,ID,F,General,1,1,14,4,12,Idaho,1612136,212
7173,ID,F,General,0,1,14,4,12,Idaho,1612136,212
7174,ID,M,other,1,2,14,2,12,Idaho,1612136,212
7175,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
7176,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7177,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7178,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7179,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7180,IL,F,Surgeon,1,1,15,1,13,Illinois,12882135,1705
7181,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7182,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7183,IL,F,General,1,1,15,4,13,Illinois,12882135,1705
7184,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7185,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7186,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7187,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7188,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7189,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7190,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7191,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7192,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7193,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7194,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7195,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7196,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7197,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7198,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7199,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7200,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7201,IL,F,General,1,1,15,4,13,Illinois,12882135,1705
7202,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7203,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7204,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7205,IL,F,General,1,1,15,4,13,Illinois,12882135,1705
7206,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7207,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7208,IL,F,General,1,1,15,4,13,Illinois,12882135,1705
7209,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7210,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7211,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7212,IL,M,Surgeon,0,2,15,1,13,Illinois,12882135,1705
7213,IL,F,Surgeon,1,1,15,1,13,Illinois,12882135,1705
7214,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7215,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7216,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7217,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7218,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7219,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7220,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7221,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7222,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7223,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7224,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
7225,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7226,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7227,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7228,IL,F,General,1,1,15,4,13,Illinois,12882135,1705
7229,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7230,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7231,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7232,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7233,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7234,IL,M,Surgeon,0,2,15,1,13,Illinois,12882135,1705
7235,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7236,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7237,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7238,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7239,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7240,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7241,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7242,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7243,IL,F,General,1,1,15,4,13,Illinois,12882135,1705
7244,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7245,IL,F,General,1,1,15,4,13,Illinois,12882135,1705
7246,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7247,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7248,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7249,IL,F,General,1,1,15,4,13,Illinois,12882135,1705
7250,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7251,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
7252,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7253,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7254,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7255,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7256,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7257,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7258,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7259,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7260,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7261,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7262,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7263,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7264,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
7265,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7266,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7267,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7268,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7269,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7270,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
7271,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7272,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7273,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7274,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7275,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
7276,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7277,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7278,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7279,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7280,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7281,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7282,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7283,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7284,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
7285,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7286,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
7287,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7288,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7289,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7290,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7291,IL,M,General,1,2,15,4,13,Illinois,12882135,1705
7292,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7293,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7294,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7295,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7296,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7297,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7298,IL,F,other,0,1,15,2,13,Illinois,12882135,1705
7299,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7300,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7301,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7302,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7303,IL,M,Surgeon,1,2,15,1,13,Illinois,12882135,1705
7304,IL,F,General,0,1,15,4,13,Illinois,12882135,1705
7305,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7306,IL,F,other,1,1,15,2,13,Illinois,12882135,1705
7307,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
7308,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7309,IL,M,other,1,2,15,2,13,Illinois,12882135,1705
7310,IL,M,other,0,2,15,2,13,Illinois,12882135,1705
7311,IL,M,General,0,2,15,4,13,Illinois,12882135,1705
