"","NPI","Gender","State","Credentials","Specialty","Opioid.Prescriber"
"1991",1407984180,"M","CT","M.D.","Internal Medicine",1
"1992",1952742603,"M","MI","P.A.","Physician Assistant",1
"1993",1669699120,"M","PA","MD","Psychiatry & Neurology",0
"1994",1003843590,"M","MA","M.D.","Internal Medicine",1
"1995",1205852969,"M","GA","PAC","Physician Assistant",1
"1996",1518981257,"M","NJ","P.A.-C.","Physician Assistant",1
"1997",1720069297,"M","MA","MD","Gastroenterology",0
"1998",1508940065,"M","CO","OD","Optometry",0
"1999",1366734022,"F","TN","PA","Physician Assistant",0
"2000",1518934256,"F","TX","MD","Obstetrics/Gynecology",0
"2001",1639130115,"F","FL","OD","Optometry",0
"2002",1669436531,"F","MI","D.O.","General Practice",1
"2003",1679667661,"F","MA","NP","Nurse Practitioner",1
"2004",1366645475,"M","CA","MD","Psychiatry",0
"2005",1093137655,"F","NY","","Physician Assistant",1
"2006",1316193329,"F","TX","","Nurse Practitioner",0
"2007",1205275765,"M","MI","MD","General Surgery",1
"2008",1235136011,"M","MA","M.D.","Geriatric Psychiatry",0
"2009",1699749333,"M","NC","MD","Internal Medicine",1
"2010",1235226887,"M","TX","MD","Internal Medicine",1
"2011",1285724807,"M","UT","MD","Rheumatology",1
"2012",1609848118,"F","NM","M.D.","Family Practice",1
"2013",1972555621,"M","NC","MD","General Surgery",1
"2014",1669446993,"M","VT","MD","Urology",1
"2015",1790861029,"F","UT","MD","Psychiatry & Neurology",0
"2016",1144398074,"M","OH","MD","Family Practice",1
"2017",1609293463,"F","AL","CRNP","Nurse Practitioner",1
"2018",1982715108,"M","MD","DDS","Dentist",0
"2019",1922443423,"M","MA","NP","Nurse Practitioner",1
"2020",1972866382,"M","CO","D.O.","Family Practice",1
"2021",1083661920,"M","SC","M.D.","Neurology",0
"2022",1477843605,"M","AZ","M.D.","General Surgery",0
"2023",1821072208,"M","NC","MD","Hand Surgery",1
"2024",1710310941,"F","MD","P.A.","Physician Assistant",1
"2025",1326036518,"F","FL","M.D.","Obstetrics/Gynecology",0
"2026",1669482907,"M","MS","MD","Internal Medicine",1
"2027",1831115229,"M","NJ","MD","Cardiology",0
"2028",1689696486,"M","PA","M.D.","Physical Medicine and Rehabilitation",1
"2029",1184915548,"F","MI","NP","Nurse Practitioner",0
"2030",1467718809,"M","IL","","Student in an Organized Health Care Education/Training Program",0
"2031",1306173455,"F","TX","ACNP","Nurse Practitioner",1
"2032",1992099147,"F","TX","MD","Family Practice",1
"2033",1417948720,"F","MA","M.D.","Obstetrics/Gynecology",0
"2034",1417068511,"M","CA","M.D.","Gastroenterology",1
"2035",1669631966,"M","TN","M.D.","Urology",0
"2036",1306938899,"M","CA","M.D.","Family Practice",1
"2037",1821296161,"F","MI","M.D.","Family Practice",1
"2038",1528068152,"M","SD","O.D.","Optometry",0
"2039",1720141716,"M","NY","M.D.","Neurology",0
"2040",1629315593,"M","NE","DDS","Dentist",0
"2041",1588659205,"M","FL","","Urology",1
"2042",1053738039,"F","VA","","Student in an Organized Health Care Education/Training Program",1
"2043",1437144847,"M","MA","MD","Internal Medicine",1
"2044",1801047519,"M","FL","MD","Emergency Medicine",1
"2045",1912274341,"F","MO","WHNP-BC","Nurse Practitioner",0
"2046",1316926660,"M","CT","D.O.","Internal Medicine",0
"2047",1538116694,"F","TX","MD","Obstetrics/Gynecology",0
"2048",1407954589,"M","MI","D.O.","Obstetrics/Gynecology",1
"2049",1962591172,"F","SC","M.D.","Internal Medicine",1
"2050",1528262656,"M","CA","MD","Internal Medicine",1
"2051",1558353185,"M","TN","MD","Orthopedic Surgery",1
"2052",1326265984,"F","TN","CFNP","Nurse Practitioner",0
"2053",1336373299,"M","KY","M.D.","Internal Medicine",1
"2054",1699839654,"M","PA","M.D.","Emergency Medicine",0
"2055",1700918372,"M","CA","M.D.","Emergency Medicine",1
"2056",1730527425,"M","MA","M.D.","Internal Medicine",0
"2057",1437160728,"F","FL","MD","Psychiatry",0
"2058",1083869572,"F","CT","M.D.","Obstetrics/Gynecology",0
"2059",1427493683,"F","NY","NP","Nurse Practitioner",0
"2060",1811081326,"F","IL","PAC","Physician Assistant",1
"2061",1093944647,"M","NY","DO","Physical Medicine and Rehabilitation",1
"2062",1558698829,"M","CA","M.D.","Family Practice",1
"2063",1013076587,"M","NC","M.D.","Internal Medicine",1
"2064",1669466645,"F","FL","M.D.","Internal Medicine",1
"2065",1154625788,"F","MN","NP","Nurse Practitioner",0
"2066",1528360203,"F","OH","D.O.","Internal Medicine",0
"2067",1568458958,"M","TX","MD","Urology",1
"2068",1205272499,"F","PA","MD","Internal Medicine",0
"2069",1457609554,"F","IL","NP-C","Nurse Practitioner",0
"2070",1134210149,"M","TN","MD","Ophthalmology",0
"2071",1164601316,"M","OH","D.O.","Emergency Medicine",1
"2072",1740491026,"M","MI","M.D.","General Surgery",1
"2073",1295870855,"F","IN","DDS","Dentist",1
"2074",1801090709,"F","MN","M.D.","Ophthalmology",0
"2075",1912943150,"M","NH","MD","Orthopedic Surgery",1
"2076",1245414507,"M","CT","MD","Internal Medicine",0
"2077",1649319518,"F","KY","ARNP","Nurse Practitioner",0
"2078",1114066784,"M","NC","M.D.","Orthopedic Surgery",1
"2079",1952403909,"F","CA","DO","Family Practice",1
"2080",1790814101,"M","AR","M.D.","Anesthesiology",0
"2081",1710967351,"M","WI","MD","Orthopedic Surgery",1
"2082",1942253414,"M","NY","M.D.","Hematology/Oncology",1
"2083",1497732564,"M","CT","MD","Family Practice",1
"2084",1730148149,"M","MA","MD","Internal Medicine",1
"2085",1649382995,"M","KY","M.D.","Emergency Medicine",1
"2086",1457468803,"F","PA","CRNP","Nurse Practitioner",1
"2087",1245230994,"M","FL","M.D.","Otolaryngology",1
"2088",1487941449,"M","AL","D.M.D.","Dentist",1
"2089",1437276532,"M","PR","M.D","Obstetrics/Gynecology",1
"2090",1952407785,"F","MA","NP","Nurse Practitioner",1
"2091",1255469755,"F","NC","PA-C","Physician Assistant",0
"2092",1487796199,"M","OK","MD","Family Practice",1
"2093",1679627616,"M","GA","D.M.D.","Dentist",1
"2094",1265456511,"M","NV","DDS","Dentist",0
"2095",1851500961,"M","KY","M.D.","Internal Medicine",0
"2096",1598989196,"M","NC","M.D.","Cardiology",1
"2097",1336251008,"M","MI","DDS","Dentist",0
"2098",1386888626,"M","FL","M.D.","Family Practice",1
"2099",1083784136,"F","CA","","General Surgery",1
"2100",1336219245,"M","CA","MD","Anesthesiology",0
"2101",1518303569,"M","NC","MD","Student in an Organized Health Care Education/Training Program",1
"2102",1104830454,"F","HI","D.D.S.","Dentist",0
"2103",1235276056,"M","FL","MD","Plastic and Reconstructive Surgery",1
"2104",1437388220,"F","IN","N.P.","Nurse Practitioner",0
"2105",1497798359,"M","GA","MD","Emergency Medicine",1
"2106",1346241221,"M","FL","MD","Ophthalmology",0
"2107",1053397216,"M","MN","M.D.","Neurology",0
"2108",1114969219,"M","TX","M.D.","Medical Oncology",1
"2109",1649311457,"M","NC","MD","Internal Medicine",1
"2110",1104053743,"F","IL","M.D.","Dermatology",0
"2111",1992792907,"M","IA","M.D.","Family Practice",0
"2112",1215354030,"M","MA","PA-C","Physician Assistant",1
"2113",1750553178,"F","NC","APRN-BC, ANP, FNP","Nurse Practitioner",1
"2114",1225190952,"M","MI","D.D.S.","Dentist",0
"2115",1326005430,"M","NY","MD","Internal Medicine",1
"2116",1861594228,"M","CA","M.D.","Internal Medicine",1
"2117",1952388019,"F","VA","M.D.","Obstetrics/Gynecology",0
"2118",1679552491,"M","FL","M.D.","Internal Medicine",0
"2119",1972806636,"F","IL","APRN","Nurse Practitioner",0
"2120",1649427642,"M","CA","M.D.","Physical Medicine and Rehabilitation",1
"2121",1316259229,"F","IN","PA","Physician Assistant",0
"2122",1104886241,"M","CA","M.D.","Internal Medicine",0
"2123",1114193786,"F","IN","FNP-C","Nurse Practitioner",1
"2124",1124231212,"M","NY","DDS","Dentist",0
"2125",1558568618,"F","MO","M.D.","Radiation Oncology",1
"2126",1659431831,"M","MD","M.D.","Internal Medicine",1
"2127",1528115334,"M","TN","MD","Pulmonary Disease",0
"2128",1194078436,"F","MA","NP","Nurse Practitioner",1
"2129",1407051840,"F","DC","M.D.","Geriatric Medicine",1
"2130",1740218882,"F","NY","M.D.","Emergency Medicine",1
"2131",1508956079,"M","AR","MD","Geriatric Medicine",1
"2132",1093024200,"F","IL","ANP-FNP-BC","Nurse Practitioner",1
"2133",1720243769,"F","WV","D.O.","Family Practice",1
"2134",1972581924,"M","PA","MD","Internal Medicine",1
"2135",1770718793,"F","NY","MD","Internal Medicine",1
"2136",1568463347,"M","NY","MD","Otolaryngology",1
"2137",1376648840,"M","UT","DMD","Dentist",0
"2138",1851359038,"F","GA","M.D.","Family Practice",1
"2139",1588962773,"F","NV","PA-C","Physician Assistant",0
"2140",1336196724,"M","SD","MD","Allergy/Immunology",0
"2141",1275741647,"M","MI","M.D.","Neurology",1
"2142",1043290281,"M","CT","MD","Cardiology",0
"2143",1679628937,"M","MO","D.D.S.","Dentist",1
"2144",1407937733,"M","FL","M.D.","Emergency Medicine",1
"2145",1427034743,"M","OH","M.D.","Family Practice",1
"2146",1518149228,"M","NC","M.D.","Geriatric Medicine",1
"2147",1023213865,"F","MA","M.D.","Internal Medicine",1
"2148",1396844262,"M","TX","M.D.","Medical Oncology",1
"2149",1609072495,"M","NC","M.D.","Cardiology",0
"2150",1770601544,"F","VT","M.D.","Family Practice",1
"2151",1063416964,"M","CA","M.D.","Rheumatology",1
"2152",1528232279,"M","FL","M.D.","Cardiology",0
"2153",1689702250,"M","PA","D.D.S, F.A.G.D","Dentist",1
"2154",1972714251,"M","OH","MD, PHD","Cardiology",0
"2155",1740338276,"M","CA","D.D.S.","Dentist",1
"2156",1851582886,"M","NM","M.D.","Neuropsychiatry",0
"2157",1154404176,"M","NC","M.D.","Family Practice",1
"2158",1316256993,"F","TN","FNP-C","Nurse Practitioner",1
"2159",1073780938,"M","CA","M.D.","Internal Medicine",0
"2160",1730166513,"M","MN","M.D.","Neurology",0
"2161",1457587099,"M","TX","M.D.","Ophthalmology",0
"2162",1487094066,"M","MI","MD","Student in an Organized Health Care Education/Training Program",1
"2163",1609970979,"M","IN","DDS MD","Oral Surgery (dentists only)",1
"2164",1841450707,"F","LA","MD","Psychiatry",0
"2165",1194760751,"M","CA","D.P.M.","Podiatry",1
"2166",1790725687,"F","CA","P.A-C","Physician Assistant",1
"2167",1154641736,"M","TX","M.D.,MBA","Internal Medicine",0
"2168",1164492054,"M","NY","MD","Internal Medicine",1
"2169",1356450142,"F","IL","CFNP","Nurse Practitioner",1
"2170",1417114463,"M","NY","MD","Plastic and Reconstructive Surgery",0
"2171",1932393188,"M","IN","NP","Nurse Practitioner",0
"2172",1104976513,"F","IL","D.D.S.","Dentist",0
"2173",1215903273,"M","ME","MD","Family Practice",1
"2174",1144238999,"M","PA","DDS","Dentist",0
"2175",1710970520,"M","SC","M.D.","General Surgery",1
"2176",1588700876,"M","IN","M.D.","Family Practice",1
"2177",1801145230,"F","TN","APRN","Nurse Practitioner",1
"2178",1316953938,"M","NC","PA","Physician Assistant",1
"2179",1598841694,"M","CA","M.D.","Urology",1
"2180",1992783658,"M","MI","D.D.S.","Dentist",0
"2181",1487635462,"M","FL","DO","Pulmonary Disease",0
"2182",1134159163,"M","FL","MD","Internal Medicine",1
"2183",1063500163,"M","UT","M.D.","Family Practice",1
"2184",1174533947,"F","GA","M.D.","Gastroenterology",0
"2185",1184660979,"M","GA","MD","Emergency Medicine",1
"2186",1043352313,"F","GA","","Dentist",0
"2187",1962561746,"M","AL","O.D.","Optometry",0
"2188",1700802048,"F","OH","CNP","Certified Clinical Nurse Specialist",0
"2189",1851451579,"F","CA","F.N.P.","Nurse Practitioner",0
"2190",1831161058,"M","PA","M.D.","Family Practice",1
"2191",1861485625,"F","PR","M.D.","General Practice",1
"2192",1306809538,"M","NJ","DMD","Dentist",1
"2193",1801855234,"M","IL","M.D.","Psychiatry",1
"2194",1467478172,"M","NY","MD","Obstetrics/Gynecology",0
"2195",1114905635,"M","WA","M.D.","Ophthalmology",0
"2196",1720021363,"M","LA","M.D.","Family Practice",1
"2197",1720373335,"M","LA","M.D.","Internal Medicine",0
"2198",1861728933,"F","ID","FNP","Nurse Practitioner",0
"2199",1174512008,"F","NM","MD","Family Practice",1
"2200",1801009840,"M","FL","M.D.","Internal Medicine",1
"2201",1346338985,"M","MA","D.M.D.","Dentist",0
"2202",1326269945,"M","PA","M.D.","Family Practice",1
"2203",1871870998,"F","IL","MSN, APN, CNP, NP-C","Nurse Practitioner",0
"2204",1952400798,"M","MD","M.D.","Physical Medicine and Rehabilitation",1
"2205",1174834378,"M","MO","MD","Family Practice",1
"2206",1043505449,"M","PA","M.D.","Internal Medicine",1
"2207",1598043804,"F","FL","PA-C","Physician Assistant",0
"2208",1982616561,"F","TX","NP","Nurse Practitioner",1
"2209",1649560913,"F","CA","M.D.","Emergency Medicine",1
"2210",1346276151,"M","OK","DDS","Dentist",1
"2211",1275824419,"M","FL","DPM","Podiatry",1
"2212",1306194576,"F","GA","NP","Nurse Practitioner",1
"2213",1811011760,"M","IL","MD","Psychiatry",0
"2214",1417139924,"M","OK","D.O.","Cardiology",0
"2215",1750578688,"M","SC","P.A.","Physician Assistant",1
"2216",1225017858,"M","NC","PA","Physician Assistant",1
"2217",1013951409,"M","OK","MD","Ophthalmology",0
"2218",1760477640,"M","OH","DO","Cardiology",1
"2219",1316914070,"M","MA","M.D., M.P.H.","Ophthalmology",0
"2220",1912040528,"M","NY","DDS","Dentist",0
"2221",1134123672,"F","CA","R.N.  NPF","Nurse Practitioner",1
"2222",1780680496,"M","TX","M.D.","Cardiology",1
"2223",1265434815,"M","IL","MD","Internal Medicine",1
"2224",1841482445,"M","LA","MD","Clinic/Center",1
"2225",1679575823,"F","WI","MD","Ophthalmology",0
"2226",1174870877,"F","OH","CNP","Nurse Practitioner",1
"2227",1831201292,"M","TN","MD","Family Practice",1
"2228",1740373315,"M","CA","M.D.","Family Practice",1
"2229",1437194610,"M","IL","M.D.","Hematology/Oncology",1
"2230",1497002869,"F","MS","M.D.","Internal Medicine",0
"2231",1780769596,"M","WA","","Urology",0
"2232",1932143716,"M","NY","MD","Internal Medicine",1
"2233",1467433797,"M","NY","","Vascular Surgery",1
"2234",1598912701,"M","TN","M.D.","Internal Medicine",1
"2235",1407004328,"F","AZ","APN","Nurse Practitioner",0
"2236",1730176702,"M","OR","MD","Urology",1
"2237",1740528546,"F","AR","APN","Nurse Practitioner",0
"2238",1134170194,"M","MA","MD","General Practice",1
"2239",1518911817,"M","PA","OD","Optometry",0
"2240",1093008237,"M","AZ","DO","General Surgery",1
"2241",1801811484,"F","VA","MD","Internal Medicine",0
"2242",1114985041,"M","RI","M.D.","Orthopedic Surgery",1
"2243",1962552885,"M","NY","MD","Family Practice",1
"2244",1851703367,"F","IL","PA-C","Physician Assistant",0
"2245",1366465122,"M","TX","M.D.","Internal Medicine",1
"2246",1831307123,"M","FL","M.D.","Family Practice",1
"2247",1053354076,"F","MN","M.D.","Family Practice",0
"2248",1285692087,"F","NY","PA","Physician Assistant",1
"2249",1205850179,"M","FL","P.A.-C","Physician Assistant",1
"2250",1710908140,"M","MA","M.D.","Emergency Medicine",1
"2251",1811974652,"M","WA","MD","Vascular Surgery",1
"2252",1720045545,"M","CA","MD","Internal Medicine",0
"2253",1578907622,"F","OH","","Student in an Organized Health Care Education/Training Program",1
"2254",1689600512,"M","MA","M.D.","Pulmonary Disease",0
"2255",1427014570,"M","GA","M.D.","Orthopedic Surgery",1
"2256",1154349504,"F","SC","M.D.","Pediatric Medicine",0
"2257",1447267026,"M","CT","M.D.","Geriatric Medicine",1
"2258",1457421638,"F","NY","MD","Emergency Medicine",1
"2259",1447334875,"M","MO","DDS","Dentist",1
"2260",1437132198,"M","WI","M.D.","Interventional Pain Management",1
"2261",1174696884,"M","IL","","Nephrology",1
"2262",1265425144,"M","NY","DPM","Podiatry",0
"2263",1104963503,"M","NY","DPM","Podiatry",0
"2264",1447432463,"M","CA","M.D.","Gastroenterology",0
"2265",1487626149,"M","PA","MD","Orthopedic Surgery",1
"2266",1770545329,"F","WI","M.D.","Internal Medicine",1
"2267",1154396737,"M","CA","M.D.","Otolaryngology",0
"2268",1134380686,"M","MN","MD","Internal Medicine",1
"2269",1710158092,"M","TX","PA","Physician Assistant",1
"2270",1629226147,"F","KS","PA","Physician Assistant",1
"2271",1578724142,"F","FL","MD","Emergency Medicine",1
"2272",1306852017,"F","MO","MD","Psychiatry",0
"2273",1144573197,"M","NC","NP-C","Nurse Practitioner",1
"2274",1962401448,"M","VA","MD","General Surgery",1
"2275",1497872402,"M","AZ","MD","Internal Medicine",1
"2276",1861489882,"F","ME","MD","Family Practice",1
"2277",1033400122,"M","FL","MSN, FNP-BC","Nurse Practitioner",0
"2278",1497755540,"F","OK","D.O.","Family Practice",1
"2279",1972685022,"F","FL","PMHHNP","Nurse Practitioner",0
"2280",1376707919,"M","CA","M.D.","Internal Medicine",1
"2281",1073502233,"M","FL","DO","Hematology/Oncology",1
"2282",1851370282,"M","NC","MD","Internal Medicine",1
"2283",1538268958,"M","VA","DO","Internal Medicine",0
"2284",1487663928,"M","FL","MD","Endocrinology",0
"2285",1174646202,"M","PR","M.D.","Family Practice",1
"2286",1457670424,"F","NY","M.D.","Student in an Organized Health Care Education/Training Program",1
"2287",1396056305,"M","CA","D.O.","Emergency Medicine",1
"2288",1730117003,"M","FL","D.O.","Radiation Oncology",0
"2289",1558633636,"M","OR","DMD","Dentist",1
"2290",1831530609,"F","MA","PA-C","Physician Assistant",1
"2291",1003897505,"M","TX","D.D.S.","Dentist",0
"2292",1730361726,"M","NY","M.D.","Internal Medicine",1
"2293",1285976597,"M","OH","M.D.","Student in an Organized Health Care Education/Training Program",1
"2294",1245323757,"M","CA","MD","Internal Medicine",0
"2295",1942366265,"F","PA","MD","Urology",1
"2296",1164648382,"F","NY","FNP,NPP","Nurse Practitioner",0
"2297",1629187810,"F","MI","PA-C","Physician Assistant",1
"2298",1255590154,"F","CT","MD","Orthopedic Surgery",1
"2299",1629133400,"M","MS","M. D.","Psychiatry",0
"2300",1609165018,"M","MA","","Student in an Organized Health Care Education/Training Program",0
"2301",1801102959,"F","AL","MD","Family Practice",1
"2302",1912993619,"F","AR","MD","Radiation Oncology",1
"2303",1912115254,"M","NJ","MD","Cardiology",0
"2304",1043572191,"F","IL","M.D.","Internal Medicine",0
"2305",1417399205,"F","ME","FNP","Nurse Practitioner",1
"2306",1215126040,"F","CA","M.D.","Pediatric Medicine",1
"2307",1780669218,"F","GA","M.D.","Psychiatry & Neurology",0
"2308",1770685307,"F","CO","C. - F. N. P.","Nurse Practitioner",1
"2309",1033108303,"M","NY","D.O.","Pulmonary Disease",0
"2310",1629236369,"M","ND","MD","Emergency Medicine",1
"2311",1487793923,"M","TX","DDS","Dentist",0
"2312",1841586211,"M","IL","M.D.","Internal Medicine",0
"2313",1922057660,"M","GA","M.D.","Internal Medicine",1
"2314",1447415146,"M","TX","M.D.","Preventive Medicine",1
"2315",1992814156,"M","MO","M.D.","Internal Medicine",1
"2316",1568695179,"F","MI","","Nurse Practitioner",1
"2317",1285671008,"M","OK","M.D.","Family Practice",1
"2318",1710020045,"M","NC","DDS. MS","Dentist",1
"2319",1215909932,"M","PR","M.D.","Family Practice",1
"2320",1861474447,"M","OH","D.D.S","Oral Surgery (dentists only)",1
"2321",1053510065,"M","NC","O.D., M.P.H.","Optometry",0
"2322",1124123773,"M","FL","DDS","Dentist",0
"2323",1245214238,"M","CA","M.D.","Neurosurgery",1
"2324",1073590774,"M","MA","M.D.","Gastroenterology",1
"2325",1669631479,"M","NC","MD","Hematology/Oncology",1
"2326",1124087499,"M","VA","D.D.S.","Dentist",0
"2327",1861614893,"F","NY","M.D.","Neuropsychiatry",0
"2328",1477644052,"F","OR","FNP","Nurse Practitioner",0
"2329",1851438006,"M","ID","N.P.","Nurse Practitioner",1
"2330",1194717850,"F","CT","M.D.","Medical Oncology",1
"2331",1114014958,"M","WV","MD","Family Practice",1
"2332",1053750968,"M","TX","D.D.S.","Dentist",0
"2333",1619177540,"M","UT","N.D.","Naturopath",0
"2334",1720256324,"M","FL","M.D.","Family Medicine",1
"2335",1437312956,"F","NY","M.D.","Internal Medicine",1
"2336",1093771891,"F","GA","PA-C","Physician Assistant",0
"2337",1316129398,"M","CA","MD","Cardiology",0
