"State","Gender","Specialty","Opioid.Prescriber","NumGender","NumState","NumSpeciality","StateNumber","State.Name","Population","Deaths"
"IL","M","General",0,2,15,4,"13","Illinois",12882135,1705
"IL","M","Surgeon",1,2,15,1,"13","Illinois",12882135,1705
"IL","F","General",0,1,15,4,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",0,2,15,2,"13","Illinois",12882135,1705
"IL","M","Surgeon",1,2,15,1,"13","Illinois",12882135,1705
"IL","F","General",0,1,15,4,"13","Illinois",12882135,1705
"IL","F","General",1,1,15,4,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","Surgeon",1,2,15,1,"13","Illinois",12882135,1705
"IL","F","other",1,1,15,2,"13","Illinois",12882135,1705
"IL","F","General",1,1,15,4,"13","Illinois",12882135,1705
"IL","F","General",1,1,15,4,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",0,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","F","other",0,1,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","F","other",0,1,15,2,"13","Illinois",12882135,1705
"IL","M","other",0,2,15,2,"13","Illinois",12882135,1705
"IL","F","General",1,1,15,4,"13","Illinois",12882135,1705
"IL","M","other",0,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","F","other",1,1,15,2,"13","Illinois",12882135,1705
"IL","F","General",0,1,15,4,"13","Illinois",12882135,1705
"IL","F","General",0,1,15,4,"13","Illinois",12882135,1705
"IL","M","other",0,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","F","other",0,1,15,2,"13","Illinois",12882135,1705
"IL","M","General",0,2,15,4,"13","Illinois",12882135,1705
"IL","F","other",0,1,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",0,2,15,2,"13","Illinois",12882135,1705
"IL","F","other",0,1,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",0,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","F","General",0,1,15,4,"13","Illinois",12882135,1705
"IL","M","General",0,2,15,4,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",0,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","F","other",0,1,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","F","General",0,1,15,4,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","M","other",1,2,15,2,"13","Illinois",12882135,1705
"IL","F","General",1,1,15,4,"13","Illinois",12882135,1705
"IL","M","General",1,2,15,4,"13","Illinois",12882135,1705
"IL","F","General",1,1,15,4,"13","Illinois",12882135,1705
"IL","M","Surgeon",1,2,15,1,"13","Illinois",12882135,1705
"IL","M","other",0,2,15,2,"13","Illinois",12882135,1705
"IL","F","General",1,1,15,4,"13","Illinois",12882135,1705
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","Pain.Management",1,2,16,3,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","Pain.Management",1,2,16,3,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","F","Surgeon",1,1,16,1,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","Surgeon",1,2,16,1,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","Surgeon",1,1,16,1,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","F","other",0,1,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",1,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","General",0,1,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","F","other",1,1,16,2,"14","Indiana",6570902,1172
"IN","M","General",0,2,16,4,"14","Indiana",6570902,1172
"IN","M","other",1,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","other",0,2,16,2,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
"IN","M","General",1,2,16,4,"14","Indiana",6570902,1172
